12/06/2022,PRESTO AUTL TORONTO,20.0,0,3792.64
12/08/2022,HEROKU NOV-75872546 HEROKU.COM,10.29,0,3802.93
12/12/2022,WAL-MART SUPERCENTER#3635,79.07,0,3882.0
12/13/2022,POUTINE Toronto,14.0,0,3896.0
12/09/2022,UBER* TRIP TORONTO,9.91,0,3905.91
01/03/2023,TIM HORTONS #2773 TORONTO,8.69,0,3914.6
01/04/2023,UBER CANADA/UBERTRIP TORONTO,11.99,0,3926.59
01/07/2023,UBER CANADA/UBERTRIP TORONTO,18.65,0,3945.24
01/09/2023,HEROKU DEC-77327452 HEROKU.COM,16.57,0,3961.81
01/07/2023,WAL-MART SUPERCENTER#3635,68.31,0,4030.12
02/03/2023,MCDONALDS #12092 TORONTO,8.46,0,4038.58
02/03/2023,MCDONALDS #12092 TORONTO,3.35,0,4041.93
02/03/2023,PRESTO AUTL TORONTO,20.0,0,4061.93
02/07/2023,LONGOS #15 TORONTO,18.34,0,4080.27
02/08/2023,HEROKU JAN-78518006 HEROKU.COM,9.66,0,4089.93
03/03/2023,UBER* TRIP TORONTO,12.27,0,4102.2
03/03/2023,JIAN HING FOODMART SCARBOROUGH,90.87,0,4193.07
03/04/2023,MINISO-ON-CEDARBRAE SCARBOROUGH,8.39,0,4201.46
03/04/2023,ARDENE #219 SCARBOROUGH,39.44,0,4240.9
03/04/2023,AKS FOOTWEAR SCARBOROUGH,63.28,0,4304.18
04/03/2023,TIM HORTONS #2753 TORONTO,3.04,0,4307.22
04/04/2023,JOE FRESH GOLDEN MILE TORONTO,34.66,0,4341.88
04/05/2023,TAGPUAN NORTH YORK,33.75,0,4375.63
04/06/2023,RICHARD & RUTHS NF #7 NORTH YORK,45.9,0,4421.53
04/06/2023,MCDONALDS #40569 TORONTO,17.03,0,4438.56
05/03/2023,UBER* TRIP TORONTO,10.6,0,4449.16
05/03/2023,RICHARD & RUTHS NF #7 NORTH YORK,42.97,0,4492.13
05/03/2023,PRESTO AUTL TORONTO,20.0,0,4512.13
05/04/2023,TAGPUAN NORTH YORK,21.2,0,4533.33
05/05/2023,TAGPUAN NORTH YORK,51.75,0,4585.08
06/13/2023,KINTON RAMEN SCARBOROUGH,56.03,0,4641.11
06/14/2023,Amazon.ca Prime Member,10.16,0,4651.27
06/15/2023,BATH AND BODY WORKS SCARBOROUGH,13.45,0,4664.72
06/15/2023,TAGPUAN NORTH YORK,32.5,0,4697.22
06/15/2023,COINAMATIC TORONTO,10.25,0,4707.47
07/04/2023,COINAMATIC TORONTO,25.25,0,4732.72
07/05/2023,ECONOMICAL INSURANCE WATERLOO,311.0,0,5043.72
07/06/2023,PRESTO AUTL TORONTO,20.0,0,5063.72
07/11/2023,Global-e.Uniform Advantage,102.53,0,5166.25
07/14/2023,VALUE VILLAGE TORONTO,26.01,0,5192.26
10/02/2023,WAL-MART SUPERCENTER#3159,98.9,0,5291.16
10/04/2023,SHOPPERS DRUG MART TORONTO,29.23,0,5320.39
10/05/2023,NATIONAL THRIFT STORES NORTH YORK,12.08,0,5332.47
10/05/2023,DOLLARAMA TORONTO,10.17,0,5342.64
10/12/2023,JOLLIBEE SCARBOROUGH,84.68,0,5427.32
11/03/2023,PRESTO AUTL TORONTO,20.0,0,5447.32
11/04/2023,SKILLED TRADES COLLEGE OF NORTH YORK,400.0,0,5847.32
11/06/2023,RICHARD & RUTHS NF #7 NORTH YORK,51.47,0,5898.79
11/08/2023,HEROKU OCT-88853523,36.74,0,5935.53
11/11/2023,HM Scarborough Town Centre,33.89,0,5969.42
